Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2017-09-01,48141,"El Paso, TX",88,,166500,0.003,0.038,4215,-0.008,-0.0059,92,0.0337,0.0222,964,0.1422,0.1559,104,-0.0189,0.3333,566,-0.0035,0.1457,995,-0.0414,-0.1632,209500,0.0014,0.0597,5210,-0.0146,-0.0403,0.2361,-0.0082,-0.0444
2017-09-01,6081,"San Mateo, CA",89,*,1337500,0.0449,0.1265,547,-0.018,-0.3734,28,-0.0667,-0.1765,538,0.0549,-0.238,26,0.3,0.4444,54,-0.325,-0.6538,553,-0.0531,-0.1722,2714500,0.0687,0.3034,1100,-0.0359,-0.2862,1.011,-0.0375,0.2458
2017-09-01,35001,"Bernalillo, NM",90,,239900,-0.0004,0.0376,2615,-0.0117,-0.0508,56,0.098,-0.0968,832,-0.2015,-0.0714,40,-0.3939,0,996,-0.0197,0.0618,6,0.2,1,318300,-0.0059,0.0248,2621,-0.0113,-0.0497,0.0023,0.0004,0.0012
2017-09-01,25021,"Norfolk, MA",91,,559500,0.0009,0.0329,1770,0.0886,-0.1429,46,-0.098,-0.1481,962,0.3214,-0.1125,18,-0.1818,-0.3077,580,0.4286,-0.1049,7,,,859400,-0.0045,0.038,1777,0.0929,-0.1395,0.004,0.004,0.004
2017-09-01,6029,"Kern, CA",92,,245900,0.0136,0.0818,3123,-0.2355,-0.3215,54,-0.0526,-0.1692,1120,-0.1304,-0.0261,56,-0.4167,-0.1515,788,-0.1186,-0.0963,285,0.0071,-0.0206,283200,0.022,0.0454,3408,-0.2198,-0.3036,0.0913,0.022,0.028
2017-09-01,34017,"Hudson, NJ",93,,477000,0.0095,0.1755,1597,0.0231,-0.0081,53,0,-0.1311,672,0.1789,0.0435,14,-0.125,0,288,0.2414,0.152,3,0.5,-0.7692,692400,0.0099,0.1961,1600,0.0237,-0.0142,0.0019,0.0006,-0.0062
2017-09-01,1073,"Jefferson, AL",94,,190000,-0.0094,0.135,3928,-0.0272,-0.1028,72,0.0746,-0.0886,872,-0.1434,-0.1192,28,-0.4615,0,730,-0.0082,0.0311,0,,,242500,-0.0513,-0.0122,3928,-0.0272,-0.1028,0,0,0
2017-09-01,8041,"El Paso, CO",95,,375000,0.0113,0.1478,2440,-0.039,-0.0761,46,0.1795,0,1274,-0.1189,0.0426,60,-0.5161,-0.4828,940,-0.2034,-0.0269,1140,-0.046,-0.1834,475200,0.0113,0.1111,3580,-0.0412,-0.1132,0.4672,-0.0034,-0.0614
2017-09-01,40143,"Tulsa, OK",96,*,224900,-0.0217,-0.0004,3459,0.0003,0.0925,61,0.0517,0.0167,1090,-0.0198,0.0583,38,-0.3214,-0.2083,1118,-0.0461,0.294,1,0,-0.9994,300200,-0.0199,-0.0141,3460,0.0003,-0.2676,0.0003,0,-0.4918
2017-09-01,24510,"Baltimore city, MD",97,,159600,0.057,0.1408,3463,0.0152,-0.0066,67,0.0806,-0.1067,1110,0.0335,0.1078,80,0.1765,0.6,1018,0.1362,0.0039,2,0,-0.9944,240800,0.0212,0.1974,3465,0.0152,-0.0977,0.0006,0,-0.101
2017-09-01,8005,"Arapahoe, CO",98,,447000,-0.0056,0.0518,1264,-0.0171,-0.1054,31,0.1071,-0.0313,1110,-0.0625,-0.0415,46,-0.303,-0.0417,578,-0.0617,-0.0883,28,-0.0345,3,686200,-0.0151,0.0465,1292,-0.0175,-0.0901,0.0222,-0.0004,0.0172
2017-09-01,17097,"Lake, IL",99,,362500,-0.0173,0.0372,6035,-0.0386,-0.0684,66,0.082,-0.0959,1526,-0.0078,0.0524,34,0.3077,0.7,1498,-0.0183,-0.004,267,0.0114,-0.113,541100,-0.005,-0.0059,6302,-0.0365,-0.0704,0.0442,0.0022,-0.0022
2017-09-01,44007,"Providence, RI",100,*,259500,0.0097,0.1288,1570,0.0168,-0.3059,48,0.0213,-0.0769,708,-0.0458,-0.1216,14,0.1667,0,446,-0.0176,-0.0133,1282,1.7104,1281,326600,0.0034,0.1135,2852,0.414,0.2603,0.8166,0.5102,0.8161
2017-09-01,26081,"Kent, MI",101,,252500,-0.0059,0.0983,1568,0.0446,-0.048,39,0.2188,0,786,-0.1494,-0.0903,26,-0.4348,-0.2353,672,0.0435,0.0244,0,-1,-1,313300,-0.0016,0.0752,1568,0.0439,-0.0491,0,-0.0007,-0.0012
2017-09-01,12105,"Polk, FL",102,,221200,0.0059,0.1127,2976,-0.0106,-0.1529,76,0.027,0.0411,732,-0.2738,-0.3511,88,-0.2903,-0.1538,626,-0.1763,-0.2214,1578,-0.0674,0.086,262300,0.0131,0.1012,4554,-0.0311,-0.083,0.5302,-0.0323,0.1166
2017-09-01,12009,"Brevard, FL",103,*,258900,0.0074,-0.0042,4540,-0.0408,0.6261,62,0.1273,-0.0606,748,-0.4848,-0.2876,54,-0.4,0.0385,548,-0.4408,-0.2325,304,0.0033,-0.8395,352100,0.008,-0.0225,4844,-0.0381,0.0337,0.067,0.0029,-0.6114
2017-09-01,48215,"Hidalgo, TX",104,,189000,0,0.0216,2284,-0.0022,0.1665,90,0.0465,-0.0625,464,-0.0973,0.0943,16,-0.1111,-0.3333,308,-0.0941,0.0336,1,,,248200,0.0077,0.0089,2285,-0.0017,0.167,0.0004,0.0004,0.0004
2017-09-01,42017,"Bucks, PA",105,*,399900,0,0.0779,2503,-0.0052,-0.1858,72,0.0588,-0.191,778,-0.0152,0.0157,44,-0.2143,-0.2667,834,0.188,-0.0392,1124,-0.0772,0.7813,554100,0.0073,0.1055,3627,-0.0287,-0.0211,0.4491,-0.035,0.2438
2017-09-01,8059,"Jefferson, CO",106,,512700,-0.0138,0.0256,1519,-0.0156,-0.0319,35,0.0938,-0.0541,1192,0.0171,0.042,28,-0.3636,-0.3913,660,-0.1293,0.0377,64,-0.0448,2.2,677700,-0.0202,0.0442,1583,-0.0168,-0.0038,0.0421,-0.0013,0.0294
2017-09-01,34025,"Monmouth, NJ",107,,475000,-0.0102,0.0428,3923,-0.0258,-0.1444,65,0,-0.1333,1138,-0.0939,0.0364,36,-0.4375,-0.0526,776,-0.1745,-0.2466,41,-0.0682,-0.0465,714500,-0.0103,0.0396,3964,-0.0263,-0.1435,0.0105,-0.0005,0.0011
2017-09-01,48157,"Fort Bend, TX",108,,347500,0,-0.0057,4109,-0.0627,0.1075,65,0.2264,0.0656,1058,-0.2601,-0.0451,190,0.1446,-0.0777,840,-0.4262,-0.3598,1332,-0.0858,-0.0242,411000,0.001,0.0042,5441,-0.0685,0.0721,0.3242,-0.0082,-0.0438
2017-09-01,20091,"Johnson, KS",109,,359500,0.0199,0.0451,2345,-0.0159,-0.0444,53,0.0816,-0.0364,992,0.1643,0.1589,84,0.9091,-0.1923,628,-0.0063,0,53,0.1042,0.0816,453700,0.0058,0.0534,2398,-0.0136,-0.0419,0.0226,0.0025,0.0026
2017-09-01,17197,"Will, IL",110,,258000,-0.0039,0.075,4170,-0.0436,-0.0877,54,0.0588,-0.1563,1190,-0.1172,0.033,54,0.125,-0.5574,1050,-0.0773,-0.0349,279,-0.0379,-0.248,302700,0.0053,0.0338,4449,-0.0432,-0.0998,0.0669,0.0004,-0.0143
2017-09-01,6077,"San Joaquin, CA",111,,382900,-0.018,0.0771,1349,0.009,-0.1402,37,0.0882,-0.0976,808,-0.1441,0.0359,4,0,,32,-0.3333,-0.4286,1274,0.0184,-0.037,454600,-0.0278,0.0607,2623,0.0135,-0.093,0.9444,0.0087,0.1012
2017-09-01,39153,"Summit, OH",112,*,134900,0.006,0.1298,2308,0.0022,-0.1198,55,0.0377,-0.1791,714,-0.1271,0.0851,10,-0.2857,-0.2857,586,-0.0786,-0.0872,571,-0.0655,,202000,0.0015,0.1419,2879,-0.012,0.098,0.2474,-0.0179,0.2474
2017-09-01,34029,"Ocean, NJ",113,,309000,0.0042,0.0334,7025,-0.0162,-0.1318,74,0.0137,-0.1084,1762,-0.101,-0.0222,80,0.1765,0.3333,1348,-0.0413,-0.0965,72,0.2632,-0.9084,443400,0.0142,0.0433,7097,-0.014,-0.2005,0.0102,0.0023,-0.0869
2017-09-01,39113,"Montgomery, OH",114,*,124900,0,0.1063,2612,-0.0326,-0.3178,58,0,-0.1944,782,-0.15,-0.0487,18,-0.25,-0.3571,746,-0.0362,-0.0721,718,-0.0477,4.5659,169300,-0.0006,0.088,3330,-0.0359,-0.1587,0.2749,-0.0044,0.2412
2017-09-01,55025,"Dane, WI",115,,314900,-0.0156,0.05,2108,-0.0348,-0.1678,52,0.1064,-0.1186,598,-0.1962,-0.0292,18,0.125,0.8,462,-0.061,-0.0571,0,,-1,366600,-0.0116,0.0465,2108,-0.0348,-0.1681,0,0,-0.0004
2017-09-01,41067,"Washington, OR",116,,469500,-0.0063,0.0492,1621,-0.0134,0.0609,41,0.1389,0.025,894,-0.1131,0.0252,48,-0.1724,-0.25,688,-0.0337,0.2155,17,0,-0.5405,551500,-0.0093,0.0497,1638,-0.0133,0.0466,0.0105,0.0001,-0.0137
2017-09-01,12127,"Volusia, FL",117,,276200,0.0233,0.1052,3946,-0.0201,-0.1672,75,0.087,0.0274,900,-0.2623,-0.288,68,-0.3462,-0.3061,640,-0.3738,-0.3762,773,-0.0421,0.1856,394400,0.0048,0.1233,4719,-0.0238,-0.1245,0.1959,-0.0045,0.0583
2017-09-01,25005,"Bristol, MA",118,,339900,-0.0032,0.0149,1658,0.0216,-0.1014,52,0,-0.2464,634,-0.0063,0.0292,20,-0.2308,0,460,0.1058,0.0088,84,1.8,41,418800,-0.026,-0.0423,1742,0.0538,-0.0568,0.0507,0.0322,0.0496
2017-09-01,27123,"Ramsey, MN",119,,243700,-0.0248,0.0899,1290,0.007,-0.2115,37,0,-0.1591,642,-0.1133,-0.1371,12,-0.25,0.2,456,-0.046,-0.2475,673,-0.1449,-0.1294,347100,-0.0131,0.0847,1963,-0.0508,-0.1851,0.5217,-0.0927,0.0492
2017-09-01,31055,"Douglas, NE",120,,274500,-0.0036,0.2211,1526,0.0086,-0.0791,43,0.1026,0,842,-0.0232,0,8,-0.7143,-0.5556,488,0.1142,-0.1062,1285,-0.0695,-0.0702,333200,-0.0092,0.1208,2811,-0.0287,-0.075,0.8421,-0.0707,0.008
2017-09-01,24003,"Anne Arundel, MD",121,*,419100,-0.0005,0.048,2849,-0.0108,0.0723,64,0.1429,-0.0448,834,-0.037,0.0611,40,-0.4872,-0.2593,896,0.0769,0.0443,3,0,-0.9934,556100,0.0029,0.0074,2852,-0.0108,-0.0833,0.0011,0,-0.1698
2017-09-01,42045,"Delaware, PA",122,*,217400,0.0164,0.0875,2418,0.0025,-0.1625,76,0.0556,-0.0732,756,0.2115,0.0134,32,-0.2381,0.2308,790,0.2701,-0.0706,846,-0.1169,0.8969,387100,0.006,0.072,3264,-0.0315,-0.0207,0.3499,-0.0473,0.1954
2017-09-01,37081,"Guilford, NC",123,,217000,0.0037,0.1379,2357,-0.03,-0.1663,66,0,-0.12,634,-0.0758,-0.107,20,0,-0.1667,562,-0.0539,-0.031,52,0.0196,-0.2239,296000,0.0109,0.1053,2409,-0.029,-0.1676,0.0221,0.0011,-0.0016
2017-09-01,10003,"New Castle, DE",124,*,249900,0.0036,0.046,2181,-0.0005,-0.1563,73,0.0896,-0.0519,708,0.1203,0.0202,46,-0.3235,-0.2813,610,0.0627,-0.1159,940,-0.1031,0.9915,312700,0.0087,0.0945,3121,-0.0337,0.0209,0.431,-0.0493,0.2484
2017-09-01,42071,"Lancaster, PA",125,,249400,0.002,0,1753,-0.0141,-0.278,60,0.1111,-0.1892,684,-0.0284,-0.0256,28,-0.2222,-0.3636,446,0.0136,-0.1151,139,0.0296,0.1583,297200,-0.0077,-0.022,1892,-0.011,-0.2575,0.0793,0.0034,0.0299
2017-09-01,20173,"Sedgwick, KS",126,,181200,-0.0387,0.0634,1846,0.0284,0.0477,46,0.0222,-0.1154,746,-0.0675,0.0507,26,-0.1333,0,570,-0.0172,0.1492,1,,,238300,-0.0277,0.0356,1847,0.029,0.0482,0.0005,0.0005,0.0005
2017-09-01,12101,"Pasco, FL",127,*,238700,0.0017,0.1724,2392,-0.0261,-0.1924,63,0.1455,0.0161,648,-0.3647,-0.2719,90,0.2162,0.125,578,-0.2917,-0.2082,1450,-0.0454,0.5295,275600,0.0051,0.1407,3842,-0.0335,-0.0174,0.6062,-0.0123,0.2861
2017-09-01,53063,"Spokane, WA",128,,252900,-0.0082,0.0901,2538,-0.0151,0.0132,43,0.1622,-0.0851,922,-0.1202,0.0847,46,-0.3235,-0.08,652,-0.0765,0.0976,979,-0.101,-0.1148,314600,-0.0029,0.0818,3517,-0.0406,-0.026,0.3857,-0.0368,-0.0558
2017-09-01,6097,"Sonoma, CA",129,,750000,0.0196,0.0623,834,0.0347,-0.0436,42,-0.0455,-0.1923,490,-0.043,0.1951,6,0,-0.6667,264,-0.0222,-0.0704,356,-0.0557,-0.121,1211900,0.0152,0.0916,1190,0.0059,-0.0681,0.4269,-0.0409,-0.0376
2017-09-01,34039,"Union, NJ",130,,327000,0.0062,0.1295,1881,0.0027,-0.1181,59,-0.0328,-0.2338,742,0.2367,0.0848,18,0.125,-0.5263,388,0.2933,0.043,4,1,0.3333,477100,0.0013,0.1139,1885,0.0037,-0.1175,0.0021,0.0011,0.0007
2017-09-01,48339,"Montgomery, TX",131,,329900,0.0024,-0.0268,4135,-0.0609,0.063,71,0.1833,0.1094,1028,-0.234,-0.149,130,0.0656,0.1017,802,-0.4522,-0.3086,1262,-0.0589,0.0421,438600,-0.0016,-0.066,5397,-0.0604,0.058,0.3052,0.0006,-0.0061
2017-09-01,45045,"Greenville, SC",132,,274900,0,0.0785,2978,-0.0119,-0.1376,54,0.0385,-0.0847,800,-0.1091,-0.0888,158,0.3167,1.0256,584,-0.1705,-0.0102,424,-0.0619,423,346700,-0.0329,0.0399,3402,-0.0185,-0.0151,0.1424,-0.0076,0.1421
2017-09-01,34007,"Camden, NJ",133,*,165000,-0.0036,0.0319,3035,0,-0.1835,72,-0.027,-0.1628,790,-0.1684,-0.0295,28,-0.3333,-0.1765,914,0.0829,-0.0896,1258,-0.0548,1.1578,206900,-0.011,0.0335,4293,-0.0167,-0.0016,0.4145,-0.0241,0.2577
2017-09-01,36067,"Onondaga, NY",134,,164900,-0.0243,0.0993,1722,-0.0126,-0.2285,63,0.0862,-0.125,500,-0.1582,-0.1935,16,-0.1111,-0.1111,452,-0.0259,-0.1172,12,-0.1429,-0.7209,220800,-0.0169,0.0395,1734,-0.0137,-0.2378,0.007,-0.0011,-0.0123
2017-09-01,42029,"Chester, PA",135,*,410000,-0.0238,0.0951,2410,0.0033,-0.1031,76,0.0556,-0.0732,678,0.0367,-0.124,104,0.2381,0.2683,688,0.2242,0.0886,1081,-0.0721,0.6329,531300,-0.0071,0.0682,3491,-0.0213,0.0424,0.4485,-0.0365,0.2022
2017-09-01,25023,"Plymouth, MA",136,,437000,-0.0122,0.0011,2196,0.0106,-0.0922,57,-0.0339,-0.1364,840,0.05,-0.0749,30,-0.1176,0.1538,684,0.1104,0.0962,14,0,-0.4615,563700,-0.022,0.0171,2210,0.0105,-0.0961,0.0064,-0.0001,-0.0044
2017-09-01,12115,"Sarasota, FL",137,*,362500,-0.006,0.0447,3999,-0.0488,-0.117,102,0.0303,0.1333,668,-0.2528,-0.371,38,-0.4412,-0.5,540,-0.404,-0.2623,1501,-0.0875,0.5208,663500,-0.0006,0.0362,5500,-0.0597,-0.0029,0.3753,-0.016,0.1574
2017-09-01,48491,"Williamson, TX",138,,334500,0.006,-0.0144,2934,-0.0415,0.2852,59,0.1346,0.0926,856,-0.226,0.0239,234,0.4268,0.3605,1236,-0.0991,0.3093,769,-0.091,0.0336,383900,0.0023,-0.0085,3703,-0.0522,0.2233,0.2621,-0.0143,-0.0638
2017-09-01,18089,"Lake, IN",139,,176200,-0.0206,0.091,2225,-0.0459,-0.1416,53,0.06,-0.1452,678,-0.1195,-0.0788,48,0.2632,0.5,606,-0.0762,-0.0677,15,0,-0.5588,221100,-0.0067,0.0707,2240,-0.0456,-0.147,0.0067,0.0003,-0.0064
2017-09-01,47093,"Knox, TN",140,,249900,0.0204,0.1629,1915,-0.0098,-0.2031,60,0.0526,-0.1667,672,-0.0718,-0.0482,68,0.5455,0.2593,516,-0.1164,-0.0753,1361,-0.0382,-0.0202,358100,0.0124,0.1726,3276,-0.0218,-0.1361,0.7107,-0.0209,0.1327
2017-09-01,19153,"Polk, IA",141,,264400,-0.0019,0.0903,2192,0.0229,0.0379,59,0.0351,-0.0781,812,-0.0536,0.1373,36,-0.0526,0.0588,696,0.0741,0.119,1539,-0.0599,-0.0587,289800,-0.0239,0.0354,3731,-0.013,-0.0043,0.7021,-0.0618,-0.072
2017-09-01,34027,"Morris, NJ",142,,508200,-0.0227,0.0533,2563,-0.0206,-0.1365,67,0.0308,-0.1519,854,0.0893,0.0466,18,-0.3571,0.125,614,0.1808,-0.0346,0,,-1,712200,0.0031,0.063,2563,-0.0206,-0.1367,0,0,-0.0003
2017-09-01,25013,"Hampden, MA",143,,228700,-0.0013,0.089,1540,0,-0.1235,64,0.0667,-0.1351,478,-0.1082,0.0127,22,0.375,0.5714,474,0.0128,-0.1057,34,-0.0286,0.2143,269600,-0.0096,0.0673,1574,-0.0006,-0.1182,0.0221,-0.0006,0.0061
2017-09-01,39095,"Lucas, OH",144,*,114900,0,0,1980,-0.0144,-0.1443,57,0.1176,-0.1493,532,-0.1336,-0.0292,8,-0.3333,-0.2,522,0.0875,0.0357,0,,-1,164300,-0.0102,0.0359,1980,-0.0144,-0.2734,0,0,-0.1776
2017-09-01,12117,"Seminole, FL",145,*,320000,0.0159,0.1046,1311,-0.0568,-0.2112,61,0.1509,0.0702,410,-0.3167,-0.3027,34,-0.32,-0.1905,334,-0.4014,-0.332,949,-0.0669,0.1338,415600,0.0053,0.1178,2260,-0.0611,-0.0956,0.7239,-0.0078,0.2203
2017-09-01,22033,"East Baton Rouge, LA",146,,225000,-0.0145,0.0345,1804,0.0386,0.1367,61,0.0517,-0.1644,492,-0.18,-0.0752,18,-0.1,-0.3077,526,-0.0772,0.9338,4,-0.6923,1,330800,-0.0114,0.0172,1808,0.0331,0.1378,0.0022,-0.0053,0.001
2017-09-01,17089,"Kane, IL",147,,289000,-0.0031,0.0325,3011,-0.0315,-0.126,53,0,-0.197,898,-0.0281,0.0322,20,-0.3333,-0.3333,744,-0.0769,-0.0905,187,0,-0.0697,349400,0,0.0546,3198,-0.0297,-0.1229,0.0621,0.002,0.0038
2017-09-01,51810,"Virginia Beach city, VA",148,,294500,-0.0114,-0.0154,2547,-0.0151,0.027,58,0.0943,-0.0645,812,0.01,0.2609,22,-0.3529,-0.0833,658,-0.1108,0.0858,0,,-1,425900,-0.0127,-0.007,2547,-0.0151,0.0266,0,0,-0.0004
2017-09-01,32031,"Washoe, NV",149,,422500,0.0086,0.1575,2336,-0.05,-0.2033,59,0.0351,-0.0635,638,-0.22,-0.1757,40,-0.2308,0.1765,472,-0.1292,-0.3481,367,-0.0265,-0.0265,878000,0.0351,0.2196,2703,-0.0469,-0.1831,0.1571,0.0038,0.0285
2017-09-01,6099,"Stanislaus, CA",150,,337000,0.006,0.0695,959,-0.0323,-0.2203,40,0.0256,-0.0698,564,-0.1019,-0.0903,2,-0.5,-0.5,26,0.625,0.625,823,-0.0386,-0.1122,419100,-0.0069,0.0313,1782,-0.0352,-0.1739,0.8582,-0.0056,0.1045
2017-09-01,22051,"Jefferson, LA",151,,231000,0.0043,0.1661,1192,0.0383,-0.0636,64,0.0847,-0.0448,392,0.071,-0.0439,12,0,0,318,-0.0536,0,314,-0.5094,-0.0542,290000,0.0066,0.058,1506,-0.1577,-0.0617,0.2634,-0.2941,0.0026
2017-09-01,53011,"Clark, WA",152,,410500,-0.0108,0.1247,1585,0.0128,-0.0671,43,0.1026,-0.0652,760,-0.1461,-0.0104,76,-0.24,0.027,612,-0.092,0.0552,22,0.0476,-0.6207,485400,0.0041,0.0803,1607,0.0132,-0.0854,0.0139,0.0005,-0.0203
2017-09-01,8001,"Adams, CO",153,,399900,0.0053,0.0698,982,0.0145,0.0662,30,0.2,0,874,-0.0374,0.0607,44,-0.12,0.1579,464,0.1154,0.3976,149,-0.1078,1.4833,445100,0.0354,0.1001,1131,-0.0035,0.1529,0.1517,-0.0208,0.0866
2017-09-01,42133,"York, PA",154,,199900,-0.0399,0.0527,2294,0.0264,-0.0564,66,0.0476,-0.1316,758,-0.0405,0.0327,52,0.1818,-0.2353,650,0.045,0.1861,113,-0.1032,-0.226,235400,-0.0059,0.0306,2407,0.0195,-0.066,0.0493,-0.0071,-0.0108
2017-09-01,34031,"Passaic, NJ",155,,339000,0.0226,0.0935,2560,-0.0058,-0.185,63,0.0328,-0.2025,808,0.0075,0,28,0.4,0.75,504,0.1101,-0.0903,1,,0,383300,0.0079,0.1052,2561,-0.0054,-0.1849,0.0004,0.0004,0.0001
2017-09-01,36085,"Richmond, NY",156,,550000,-0.0045,0.1294,1440,0.0249,0.3079,59,0.1132,-0.2027,430,-0.1535,0.3354,36,0.125,0.5,338,-0.0663,0.7604,114,0.2391,4.4286,647600,-0.0049,0.0811,1554,0.0381,0.385,0.0792,0.0137,0.0601
2017-09-01,22071,"Orleans, LA",157,,339000,-0.016,0.0548,1757,0.0477,0.0713,72,-0.0137,-0.027,506,0.1713,0.1606,12,-0.3333,-0.3333,456,0.0806,0.0507,243,-0.5558,-0.1,457600,0.0024,-0.0002,2000,-0.1007,0.0471,0.1383,-0.1879,-0.0263
2017-09-01,34005,"Burlington, NJ",158,*,223200,-0.0076,0.0819,2851,-0.0329,-0.0824,75,0,-0.1176,818,-0.0024,0.1924,56,1,1,800,0.0471,0.0076,1179,-0.0399,1.1593,306400,-0.002,0.0994,4030,-0.035,0.1032,0.4135,-0.003,0.2378
2017-09-01,16001,"Ada, ID",159,,315600,0.0061,0.1476,2110,-0.0195,-0.1416,42,0.05,-0.0455,1042,-0.1033,0.0039,154,0.4528,0.8333,722,-0.0348,-0.1795,1,,,409700,0.0176,0.1766,2111,-0.0191,-0.1412,0.0005,0.0005,0.0005
2017-09-01,5119,"Pulaski, AR",160,,174900,0,0.0619,2626,-0.0157,-0.012,71,0.0597,-0.0405,602,-0.125,0.0308,10,-0.1667,-0.5833,570,-0.0172,-0.007,0,,,241500,0.0017,0.0546,2626,-0.0157,-0.012,0,0,0
2017-09-01,45019,"Charleston, SC",161,,479900,-0.0002,0.0462,3933,-0.037,-0.0761,89,0.0988,-0.0111,610,-0.2298,-0.2668,64,-0.2195,-0.4074,728,-0.1374,-0.0877,0,,-1,757200,0.0105,0.0639,3933,-0.037,-0.0763,0,0,-0.0002
2017-09-01,26049,"Genesee, MI",162,,159900,-0.0006,0.1853,1549,0.0191,-0.1563,55,0.0377,-0.1667,560,-0.0909,-0.0175,26,0.625,-0.0714,536,-0.029,-0.0822,0,,-1,209500,-0.0066,0.1233,1549,0.0191,-0.1568,0,0,-0.0005
2017-09-01,27037,"Dakota, MN",163,,325000,-0.0018,0.1257,1386,-0.0029,-0.1206,39,0.0263,-0.1522,734,-0.0566,0.0251,24,-0.25,-0.4,470,-0.0856,-0.0447,723,-0.1372,-0.1268,370800,-0.0151,0.0701,2109,-0.0534,-0.1227,0.5216,-0.0812,-0.0037
2017-09-01,1097,"Mobile, AL",164,,171400,-0.0195,0.1044,2208,-0.0041,-0.1193,81,0.0519,-0.1,486,-0.1954,-0.1131,32,0.2308,0.2308,446,-0.0388,-0.1186,0,,-1,270300,0.1955,0.2958,2208,-0.0041,-0.12,0,0,-0.0008
2017-09-01,33011,"Hillsborough, NH",165,,314900,-0.0003,0.061,2359,0.0383,-0.0782,59,0.0926,-0.1194,670,0.0152,-0.059,32,0.1429,0.4545,512,0.0492,-0.0448,0,,,366800,0.0252,0.0653,2359,0.0383,-0.0782,0,0,0
2017-09-01,55133,"Waukesha, WI",166,,352000,-0.0143,0.0206,1984,-0.0231,-0.1445,50,0.1111,-0.1935,554,-0.1901,0.082,20,0,-0.4444,488,-0.0792,0.0167,1,-0.5,,451200,-0.0007,0.0169,1985,-0.0236,-0.144,0.0005,-0.0005,0.0005
2017-09-01,49049,"Utah, UT",167,,351400,0.0029,0.0652,2082,-0.0137,0.0457,38,0.1515,-0.2692,958,-0.2348,0.3343,180,0.1688,0.6667,686,0.0148,0.1667,1722,-0.047,0.0532,471900,-0.0189,0.0081,3804,-0.0291,0.0491,0.8271,-0.0289,0.0059
2017-09-01,41005,"Clackamas, OR",168,,519400,-0.0057,0.0919,1557,0.0183,0.0091,46,0.0698,-0.0612,644,-0.1827,0.0094,44,0.1579,-0.0435,584,0.1103,0.187,24,-0.1111,-0.3846,690700,-0.0123,0.0582,1581,0.0161,-0.0006,0.0154,-0.0022,-0.0099
2017-09-01,45079,"Richland, SC",169,,179000,-0.0219,0.0252,1914,-0.0042,-0.1188,68,0,-0.0685,532,-0.0075,-0.0983,24,-0.4545,-0.4,456,-0.1618,-0.0539,2,0,1,224800,-0.0171,0.0374,1916,-0.0042,-0.1183,0.001,0,0.0006
2017-09-01,42011,"Berks, PA",170,*,186300,-0.0307,0.0579,1710,-0.0144,-0.2142,83,0.0779,-0.1354,512,-0.034,0.0119,24,-0.25,-0.0769,420,0.0096,-0.2045,808,-0.0734,0.7046,243900,-0.0141,0.0711,2518,-0.0341,-0.0498,0.4725,-0.0301,0.2547
2017-09-01,39151,"Stark, OH",171,*,142700,-0.0118,0.0578,1425,0.0164,-0.0588,47,0,-0.1455,576,-0.0069,0.1383,8,0.3333,0.3333,362,0.0169,-0.0269,457,-0.0087,456,191300,-0.02,0.0705,1882,0.0102,0.2422,0.3207,-0.0081,0.32
2017-09-01,42129,"Westmoreland, PA",172,*,149400,-0.0033,0.0671,1924,-0.0047,0.1466,74,0.0725,-0.1294,374,-0.0922,0.0447,4,-0.6,-0.3333,412,-0.0144,-0.0048,176,-0.12,-0.6971,212800,-0.0019,0.0177,2100,-0.0155,-0.0704,0.0915,-0.012,-0.2548
2017-09-01,6095,"Solano, CA",173,*,440000,-0.002,0.0489,559,-0.0925,-0.3124,36,0.1613,-0.1429,446,-0.1741,-0.0262,26,-0.1875,-0.1875,208,-0.1545,-0.329,317,0.0497,-0.0306,516100,-0.0029,0.0443,876,-0.0458,-0.2316,0.5671,0.0768,0.1649
2017-09-01,41039,"Lane, OR",174,,325000,-0.0269,0.0383,1173,0.0253,0.0209,50,0.1111,-0.1071,454,-0.1593,0.1127,14,-0.2222,-0.2222,458,0.0457,0.1684,13,0.0833,-0.48,395400,-0.023,0.0154,1186,0.026,0.0102,0.0111,0.0006,-0.0107
2017-09-01,12081,"Manatee, FL",175,,345000,0.015,0.0177,2679,-0.0401,-0.0688,82,0.038,0,460,-0.3429,-0.2879,58,-0.4082,-0.275,480,-0.3531,-0.1144,1045,-0.0695,0.4575,478200,0.0057,0.0207,3724,-0.0485,0.0362,0.3901,-0.0123,0.1409
